spu_code,buyer,DE,ES,FR,IT,GB,US,MX
S260627012384,王瑶,1729861927849138413,1729861928227018989,1729861927848745197,1729861928735250669,1729861928734857453,1732462122329215213,1736271659397580013
S260627012454,张宇,1729861927769643797,1729861927769512725,1729861928618793749,1729861927792319253,1729861928666045205,1732462120254280469,1736271692416059157
S260627012469,吴斐,1729861896426265025,1729861895161027009,1729861896511068609,1729861896457066945,1729861895373363649,1732462069754466753,1736271096317904321
S260627012510,徐熙雅,1729861928235932497,1729861929191119697,1729861928228854609,1729861928842468177,1729861929134431057,1732462123076195153,1736271669562804049
S260627012521,张宇,,,,,1729861928177998031,1732462123761438927,1736271670082372815
S260627012575,郑川粤,1729861928325716129,1729861929232865441,1729861928305989793,1729861929686374561,1729861929219168417,1732462123481600161,1736271685314577569
S260627012613,张天一,1729861929795688859,1729861930114062747,1729861929876429211,1729861929876822427,1729861929856899483,1732462125760549275,1736271717707253147
S260627012801,黄依婷,1729870393650813946,1729870393651469306,1729870393030122490,1729870393651141626,1729861929488653306,1732463637475398650,1736465036888737786
S260627013022,常捷,1729861934403721837,1729861933436082797,1729861932719643245,1729861933463149165,1729861932731046509,1732462120410911341,1736271713575667309
S260627013099,黄依婷,1729872322059279354,1729872320379919354,1729872321901665274,1729872320380247034,1729861932017359866,1732463631968801786,1736465327918123002
S260627013929,常捷,1729861938982721972,1729861937941486004,1729861938296232372,1729861937941813684,1729861939093674420,1732462135682765236,1736271804689712564
S260627014067,吴斐,1729861941638241268,1729861941600230388,1729861941671205876,1729861941327076340,1729861941552454644,1732462141812806644,1736271880302200820
S260627014076,王谍,1729861940460231445,1729861940144478997,1729861940459969301,1729861940551981845,1729861940125080341,1732462141171536661,1735927150634108693
S260627014258,王谍,1729861943490943999,1729861943731592191,1729861943559363583,1729861943490550783,1729861943731264511,1732462143891346431,1736271902892853247
S260627014521,魏冰馨,1729861945257007922,1729861945254845234,1729861944497183538,1729861944574450482,1729861945295346482,1732462151852593970,1736271927336732466
S260627014900,张天一,1729861946700766000,1729861946734975792,1729861946720688944,1729861946700438320,1729861946721016624,1732462152449692464,1736272022498084656
S260627015408,阮梓颖,1729861949784169388,1729861948991773612,1729861950020230060,1729861949933722540,1729861950016363436,1732462160066352044,1736272092880275372
S260627015462,魏冰馨,,,,,1729862343847746471,1732463100594066343,1736282955098916775
S260627015972,李泳乐,1729864262161832353,1729864248794323361,1729864262229662113,1729864262191585697,1729864261401024929,1732467258215469473,1736323187726124449
S260627016071,任思宁,1729861953144854756,1729861953124210916,1729861953169692900,1729861953281104100,,1732462166972010724,1736272187127006436
S260627016245,张天一,1729861953850874830,1729861954323061710,1729861953788025806,1729861954174753742,1729861954173705166,1732462167103869902,1736272171636983758
S260627016536,常捷,1729892527355042237,1729892527354649021,1729892531899898301,1729892531888363965,1729861955949926845,1732462171264815549,1736272231704462781
S260627016596,魏冰馨,1729861956770962226,1729861956689304370,1729861956798356274,1729861956186643250,1729861956099480370,1732462169082073906,1736272216205723442
S260627016680,张宇,1729861975199357541,1729861975775222373,1729861975090043493,1729861975809890917,1729861975743830629,1732462215271780965,1736309645086197349
S260627016791,吴斐,1729861958687300596,1729861957790178292,1729861957822356468,1729861958648634356,1729861958634937332,1732462175939564532,1736272196802938868
S260627017381,魏冰馨,1729862701857741162,1729862703158237546,1729862701504960874,1729862703221086570,1729862701629938026,1732463758636847466,1736290717490251114
S260627017384,刘人杰,1729861962629487144,1729861962564737576,1729861961911933480,1729861962499267112,1729861961993787944,1732462184190874152,1736272359592003112
S260627017416,刘人杰,1729861962566507162,1729861962600192666,1729861962713832090,1729861961588906650,1729861962712128154,1732462183321670298,1736272269520045722
S260627017514,阮梓颖,1729862213286730208,1729862215123442144,1729862216797166048,1729862216925092320,1729861964408592864,1732462184439321056,1736272365413303776
S260627017901,吴斐,1729864868449262026,1729864868440807882,1729864869367355850,1729864868092615114,1729861974526892490,1732462210823918026,1736273424129885642
S260627017920,李泳乐,1729861967341787285,1729861966961809557,1729861966926944405,1729861966903810197,1729861966798755989,1732462192976957589,1736272619538384021
S260627018303,张宇,1729861968709785815,1729861968712603863,1729861970516416727,1729861968664959191,1729861968751466711,1732462196132319447,1736272987479114967
S260627019318,王谍,1729861977118513260,1729861976651372652,1729861976749545580,1729861976806627436,1729861977207511148,1732462215975047276,1736273060059907180
S260627019327,任思宁,1729862868998593414,1729862867606346630,1729862867407707014,1729862867355278214,1729862867495852934,1732464301634982790,1736295259830978438
S260627019388,魏冰馨,1729861978223057714,1729861977482697522,1729861977622747954,1729861977776102194,1729861977488202546,1732511685173154610,1736273432107190066
S260627019487,吴斐,1729861977373776260,1729861977534208388,1729861976846145924,1729861976846866820,1729861976808921476,1732462218401845636,1736274134197372292
S260627019741,刘人杰,,,,,1729861978800887926,1732462217315520630,1736273436276393078
S260627019783,常捷,1729861978811570750,1729861978750425662,1729861978709793342,1729861978767137342,1729861979186633278,1732462217480802878,1736273436238775870
S260627020178,常捷,1729861982217149079,1729861983550872215,1729861982059534999,1729861982218001047,1729861982198209175,1732462229948371607,1736273932732565143
S260627020261,李泳乐,1729861983662086675,1729861983707240979,1729861981448411667,1729861983562144275,1729861983768320531,1732462226564289043,1736273087220385299
S260627020408,王谍,1729862731002517612,1729862733183162476,1729862733195548780,1729862733604296812,1729862730940192876,1732463834599100524,1736291492065018988
S260627020830,李泳乐,1729867081512491903,1729867081604176767,1729867080066440063,1729867080431737727,1729861986328877951,1732462235151274879,1736273947718944639
S260627020888,任思宁,1729862866756999420,1729862866633136380,1729862864472414460,1729862866488432892,1729862866645391612,1732464291069202684,1736295046500025596
S260627021121,魏冰馨,1729861987653032054,1729861986782451830,1729861987426080886,1729861987508000886,1729861986973161590,1732462244849487990,1736273477155521654
S260627021375,常捷,1729861990275258574,1729861990184818894,1729861989811984590,1729861989790685390,1729861989669640398,1732462249123287246,1736274189607142606
S260627021835,常捷,1729861993930267287,1729861994106428055,1729861994633271959,1729861994632223383,1729861993915194007,1732462265890411159,1736273971488458391
S260627021867,阮梓颖,1729861993712163131,1729861994631764283,1729861994578417979,1729861993929808187,1729861993094355259,1732462263947465019,1736273971278087483
S260627022970,阮梓颖,1729862004749212062,1729862005359352222,1729862004851448222,1729862004734335390,1729862005570836894,1732462292267733406,1736274249603581342
S260627023149,阮梓颖,1729868841452017892,1729868843180136676,1729868843107981540,1729868840364054756,1729868840761792740,1732480620614488292,1736442817576469732
S260627023226,刘雪莹,1729862009799285029,1729862009323755813,1729862009258547493,1729862009831790885,1729862009319823653,1732462301548024101,1736273557592769829
S260627023809,徐熙雅,1729862019155073985,1729862018588580801,1729862018987826113,1729862020428897217,1729862019048512449,1732462333020705729,1736273600999163841
S260627023995,刘雪莹,1729862061738793330,1729862061826611570,1729862061899290994,1729862061897390450,1729862062418663794,1732462450115252594,1736274676001768818
S260627024007,刘雪莹,1729862263851817613,1729862263843691149,1729862263846443661,1729862264037218957,1729862264062646925,1732489515856335501,1736274108069807757
S260627024136,徐熙雅,1729862026475576257,1729862024056839105,1729862024576408513,1729862024166611905,1729862024057691073,1732462359030109121,1736273857749223361
S260627024372,郑川粤,1729862033749743777,1729862032892729505,1729862032354613409,1729862032951515297,1729862032403044513,1732462381131337889,1736275140772988065
S260627024636,王谍,1729862038613170825,1729862037485296265,1729862037002099337,1729862037483264649,1729862036540529289,1732462395897123465,1736275057412179593
S260627024797,任思宁,1729862866631826310,1729862866768206726,1729862866660465542,1729862866696510342,1729862866671016838,1732464301113185158,1736295998957389702
S260627025777,刘人杰,1729881523763059606,1729881523790060438,1729881523790453654,1729881522252258198,1729862692301740950,1732470243837514646,1736574492100626326
S260627025905,魏冰馨,1729862064547535870,1729862063934905342,1729862063968066558,1729862064345095166,1729862064579582974,1732462454549287934,1736275344754247678
S260627026042,魏冰馨,1729862068381653589,1729862068251892309,1729862068193106517,1729862068147952213,1729862068400659029,1732462452088934997,1736274989479528021
S260627026098,魏冰馨,1729862069111134570,1729862068676172138,1729862068721326442,1729862069433899370,1729862068614764906,1732462452101583210,1736275377396417898
S260627026174,张宇,1729862070342556263,1729862070290651751,1729862069754960487,1729862070575733351,1729862069635619431,1732462461422572135,1736275436086724199
S260627026248,郑川粤,1729862072017918363,1729862072017394075,1729862070868941211,1729862071023409563,1729862071705049499,1732462463641620891,1736275421048898971
S260627027040,张宇,1729862089540017000,1729862090446773096,1729862089960692584,1729862090264648552,1729862090459618152,1732462505615856488,1736275548591064936
S260627027095,张宇,1729862092022258536,1729862090958412648,1729862091743206248,1729862092022717288,1729862091961637736,1732462506246902632,1736275574518941544
S260627027204,刘人杰,1729862095222315465,1729862095298337225,1729862094866127305,1729862094472124873,1729862096208632265,1732462502781161929,1736275715795551689
S260627027326,沈亦莎,1729862422919747909,1729862422858078533,1729862422910441797,1729862423949318469,1729862424007514437,1732463245694439749,1736285493120632133
S260627027562,刘人杰,1729862692436547608,1729862692670183448,1729862692420556824,1729862693772105752,1729862693777545240,1732463740386185240,1736290479782396952
S260627027735,郑川粤,1729862113549523800,1729862114542721880,1729862114425346904,1729864619324644184,1729862115163741016,1732462535370642264,1736275873315915608
S260627027916,阮梓颖,1729866522375723440,1729866521086237104,1729866522501683632,1729866521052158384,1729862118924720560,1732462549588808112,1736378294901835184
